,Start Date,stationid,counts
35630,2021-01-04 18:00:00,99,3
35631,2021-01-04 18:00:00,109,3
35632,2021-01-04 18:00:00,125,3
35633,2021-01-04 18:00:00,143,3
35634,2021-01-04 18:00:00,148,3
35635,2021-01-04 18:00:00,159,3
35636,2021-01-04 18:00:00,163,3
35637,2021-01-04 18:00:00,206,3
35638,2021-01-04 18:00:00,211,3
35639,2021-01-04 18:00:00,216,3
35640,2021-01-04 18:00:00,224,3
35641,2021-01-04 18:00:00,226,3
35642,2021-01-04 18:00:00,229,3
35643,2021-01-04 18:00:00,231,3
35644,2021-01-04 18:00:00,234,3
35645,2021-01-04 18:00:00,242,3
35646,2021-01-04 18:00:00,251,3
35647,2021-01-04 18:00:00,252,3
35648,2021-01-04 18:00:00,258,3
35649,2021-01-04 18:00:00,272,3
35650,2021-01-04 18:00:00,292,3
35651,2021-01-04 18:00:00,296,3
35652,2021-01-04 18:00:00,298,3
35653,2021-01-04 18:00:00,311,3
35654,2021-01-04 18:00:00,316,3
35655,2021-01-04 18:00:00,318,3
35656,2021-01-04 18:00:00,322,3
35657,2021-01-04 18:00:00,347,3
35658,2021-01-04 18:00:00,364,3
35659,2021-01-04 18:00:00,375,3
35660,2021-01-04 18:00:00,379,3
35661,2021-01-04 18:00:00,392,3
35662,2021-01-04 18:00:00,395,3
35663,2021-01-04 18:00:00,397,3
35664,2021-01-04 18:00:00,440,3
35665,2021-01-04 18:00:00,443,3
35666,2021-01-04 18:00:00,491,3
35667,2021-01-04 18:00:00,534,3
35668,2021-01-04 18:00:00,580,3
35669,2021-01-04 18:00:00,583,3
35670,2021-01-04 18:00:00,630,3
35671,2021-01-04 18:00:00,644,3
35672,2021-01-04 18:00:00,653,3
35673,2021-01-04 18:00:00,676,3
35674,2021-01-04 18:00:00,684,3
35675,2021-01-04 18:00:00,687,3
35676,2021-01-04 18:00:00,703,3
35677,2021-01-04 18:00:00,712,3
35678,2021-01-04 18:00:00,717,3
35679,2021-01-04 18:00:00,725,3
35680,2021-01-04 18:00:00,727,3
35681,2021-01-04 18:00:00,730,3
35682,2021-01-04 18:00:00,737,3
35683,2021-01-04 18:00:00,756,3
35684,2021-01-04 18:00:00,764,3
35685,2021-01-04 18:00:00,784,3
35686,2021-01-04 18:00:00,785,3
35687,2021-01-04 18:00:00,841,3
35688,2021-01-04 18:00:00,5,2
35689,2021-01-04 18:00:00,6,2
35690,2021-01-04 18:00:00,9,2
35691,2021-01-04 18:00:00,14,2
35692,2021-01-04 18:00:00,25,2
35693,2021-01-04 18:00:00,30,2
35694,2021-01-04 18:00:00,32,2
35695,2021-01-04 18:00:00,38,2
35696,2021-01-04 18:00:00,41,2
35697,2021-01-04 18:00:00,45,2
35698,2021-01-04 18:00:00,47,2
35699,2021-01-04 18:00:00,56,2
35700,2021-01-04 18:00:00,68,2
35701,2021-01-04 18:00:00,83,2
35702,2021-01-04 18:00:00,87,2
35703,2021-01-04 18:00:00,88,2
35704,2021-01-04 18:00:00,119,2
35705,2021-01-04 18:00:00,120,2
35706,2021-01-04 18:00:00,128,2
35707,2021-01-04 18:00:00,129,2
35708,2021-01-04 18:00:00,132,2
35709,2021-01-04 18:00:00,133,2
35710,2021-01-04 18:00:00,138,2
35711,2021-01-04 18:00:00,144,2
35712,2021-01-04 18:00:00,152,2
35713,2021-01-04 18:00:00,157,2
35714,2021-01-04 18:00:00,162,2
35715,2021-01-04 18:00:00,175,2
35716,2021-01-04 18:00:00,197,2
35717,2021-01-04 18:00:00,202,2
35718,2021-01-04 18:00:00,203,2
35719,2021-01-04 18:00:00,213,2
35720,2021-01-04 18:00:00,238,2
35721,2021-01-04 18:00:00,246,2
35722,2021-01-04 18:00:00,253,2
35723,2021-01-04 18:00:00,256,2
35724,2021-01-04 18:00:00,259,2
35725,2021-01-04 18:00:00,267,2
35726,2021-01-04 18:00:00,269,2
35727,2021-01-04 18:00:00,270,2
35728,2021-01-04 18:00:00,277,2
35729,2021-01-04 18:00:00,278,2
35730,2021-01-04 18:00:00,280,2
35731,2021-01-04 18:00:00,282,2
35732,2021-01-04 18:00:00,301,2
35733,2021-01-04 18:00:00,312,2
35734,2021-01-04 18:00:00,323,2
35735,2021-01-04 18:00:00,333,2
35736,2021-01-04 18:00:00,345,2
35737,2021-01-04 18:00:00,349,2
35738,2021-01-04 18:00:00,357,2
35739,2021-01-04 18:00:00,358,2
35740,2021-01-04 18:00:00,366,2
35741,2021-01-04 18:00:00,373,2
35742,2021-01-04 18:00:00,378,2
35743,2021-01-04 18:00:00,382,2
35744,2021-01-04 18:00:00,391,2
35745,2021-01-04 18:00:00,403,2
35746,2021-01-04 18:00:00,419,2
35747,2021-01-04 18:00:00,423,2
35748,2021-01-04 18:00:00,428,2
35749,2021-01-04 18:00:00,430,2
35750,2021-01-04 18:00:00,436,2
35751,2021-01-04 18:00:00,444,2
35752,2021-01-04 18:00:00,448,2
35753,2021-01-04 18:00:00,453,2
35754,2021-01-04 18:00:00,469,2
35755,2021-01-04 18:00:00,495,2
35756,2021-01-04 18:00:00,509,2
35757,2021-01-04 18:00:00,514,2
35758,2021-01-04 18:00:00,524,2
35759,2021-01-04 18:00:00,533,2
35760,2021-01-04 18:00:00,540,2
35761,2021-01-04 18:00:00,546,2
35762,2021-01-04 18:00:00,551,2
35763,2021-01-04 18:00:00,553,2
35764,2021-01-04 18:00:00,558,2
35765,2021-01-04 18:00:00,570,2
35766,2021-01-04 18:00:00,574,2
35767,2021-01-04 18:00:00,579,2
35768,2021-01-04 18:00:00,596,2
35769,2021-01-04 18:00:00,598,2
35770,2021-01-04 18:00:00,609,2
35771,2021-01-04 18:00:00,613,2
35772,2021-01-04 18:00:00,614,2
35773,2021-01-04 18:00:00,622,2
35774,2021-01-04 18:00:00,628,2
35775,2021-01-04 18:00:00,635,2
35776,2021-01-04 18:00:00,640,2
35777,2021-01-04 18:00:00,652,2
35778,2021-01-04 18:00:00,664,2
35779,2021-01-04 18:00:00,671,2
35780,2021-01-04 18:00:00,680,2
35781,2021-01-04 18:00:00,683,2
35782,2021-01-04 18:00:00,685,2
35783,2021-01-04 18:00:00,690,2
35784,2021-01-04 18:00:00,691,2
35785,2021-01-04 18:00:00,706,2
35786,2021-01-04 18:00:00,715,2
35787,2021-01-04 18:00:00,733,2
35788,2021-01-04 18:00:00,738,2
35789,2021-01-04 18:00:00,745,2
35790,2021-01-04 18:00:00,754,2
35791,2021-01-04 18:00:00,762,2
35792,2021-01-04 18:00:00,792,2
35793,2021-01-04 18:00:00,794,2
35794,2021-01-04 18:00:00,815,2
35795,2021-01-04 18:00:00,826,2
35796,2021-01-04 18:00:00,835,2
35797,2021-01-04 18:00:00,842,2
35798,2021-01-04 18:00:00,3,1
35799,2021-01-04 18:00:00,11,1
35800,2021-01-04 18:00:00,12,1
35801,2021-01-04 18:00:00,26,1
35802,2021-01-04 18:00:00,28,1
35803,2021-01-04 18:00:00,31,1
35804,2021-01-04 18:00:00,33,1
35805,2021-01-04 18:00:00,34,1
35806,2021-01-04 18:00:00,36,1
35807,2021-01-04 18:00:00,40,1
35808,2021-01-04 18:00:00,49,1
35809,2021-01-04 18:00:00,63,1
35810,2021-01-04 18:00:00,67,1
35811,2021-01-04 18:00:00,69,1
35812,2021-01-04 18:00:00,72,1
35813,2021-01-04 18:00:00,75,1
35814,2021-01-04 18:00:00,78,1
35815,2021-01-04 18:00:00,79,1
35816,2021-01-04 18:00:00,89,1
35817,2021-01-04 18:00:00,91,1
35818,2021-01-04 18:00:00,92,1
35819,2021-01-04 18:00:00,93,1
35820,2021-01-04 18:00:00,94,1
35821,2021-01-04 18:00:00,95,1
35822,2021-01-04 18:00:00,96,1
35823,2021-01-04 18:00:00,101,1
35824,2021-01-04 18:00:00,103,1
35825,2021-01-04 18:00:00,107,1
35826,2021-01-04 18:00:00,110,1
35827,2021-01-04 18:00:00,118,1
35828,2021-01-04 18:00:00,126,1
35829,2021-01-04 18:00:00,134,1
35830,2021-01-04 18:00:00,135,1
35831,2021-01-04 18:00:00,140,1
35832,2021-01-04 18:00:00,142,1
35833,2021-01-04 18:00:00,145,1
35834,2021-01-04 18:00:00,151,1
35835,2021-01-04 18:00:00,153,1
35836,2021-01-04 18:00:00,154,1
35837,2021-01-04 18:00:00,155,1
35838,2021-01-04 18:00:00,160,1
35839,2021-01-04 18:00:00,165,1
35840,2021-01-04 18:00:00,167,1
35841,2021-01-04 18:00:00,169,1
35842,2021-01-04 18:00:00,171,1
35843,2021-01-04 18:00:00,174,1
35844,2021-01-04 18:00:00,176,1
35845,2021-01-04 18:00:00,177,1
35846,2021-01-04 18:00:00,180,1
35847,2021-01-04 18:00:00,181,1
35848,2021-01-04 18:00:00,183,1
35849,2021-01-04 18:00:00,185,1
35850,2021-01-04 18:00:00,186,1
35851,2021-01-04 18:00:00,189,1
35852,2021-01-04 18:00:00,190,1
35853,2021-01-04 18:00:00,193,1
35854,2021-01-04 18:00:00,199,1
35855,2021-01-04 18:00:00,200,1
35856,2021-01-04 18:00:00,208,1
35857,2021-01-04 18:00:00,214,1
35858,2021-01-04 18:00:00,219,1
35859,2021-01-04 18:00:00,225,1
35860,2021-01-04 18:00:00,232,1
35861,2021-01-04 18:00:00,233,1
35862,2021-01-04 18:00:00,243,1
35863,2021-01-04 18:00:00,245,1
35864,2021-01-04 18:00:00,247,1
35865,2021-01-04 18:00:00,248,1
35866,2021-01-04 18:00:00,260,1
35867,2021-01-04 18:00:00,262,1
35868,2021-01-04 18:00:00,268,1
35869,2021-01-04 18:00:00,271,1
35870,2021-01-04 18:00:00,274,1
35871,2021-01-04 18:00:00,275,1
35872,2021-01-04 18:00:00,283,1
35873,2021-01-04 18:00:00,284,1
35874,2021-01-04 18:00:00,287,1
35875,2021-01-04 18:00:00,289,1
35876,2021-01-04 18:00:00,291,1
35877,2021-01-04 18:00:00,293,1
35878,2021-01-04 18:00:00,300,1
35879,2021-01-04 18:00:00,302,1
35880,2021-01-04 18:00:00,303,1
35881,2021-01-04 18:00:00,306,1
35882,2021-01-04 18:00:00,313,1
35883,2021-01-04 18:00:00,319,1
35884,2021-01-04 18:00:00,320,1
35885,2021-01-04 18:00:00,321,1
35886,2021-01-04 18:00:00,326,1
35887,2021-01-04 18:00:00,334,1
35888,2021-01-04 18:00:00,337,1
35889,2021-01-04 18:00:00,338,1
35890,2021-01-04 18:00:00,339,1
35891,2021-01-04 18:00:00,340,1
35892,2021-01-04 18:00:00,355,1
35893,2021-01-04 18:00:00,359,1
35894,2021-01-04 18:00:00,360,1
35895,2021-01-04 18:00:00,363,1
35896,2021-01-04 18:00:00,374,1
35897,2021-01-04 18:00:00,380,1
35898,2021-01-04 18:00:00,383,1
35899,2021-01-04 18:00:00,388,1
35900,2021-01-04 18:00:00,394,1
35901,2021-01-04 18:00:00,398,1
35902,2021-01-04 18:00:00,409,1
35903,2021-01-04 18:00:00,410,1
35904,2021-01-04 18:00:00,424,1
35905,2021-01-04 18:00:00,425,1
35906,2021-01-04 18:00:00,431,1
35907,2021-01-04 18:00:00,432,1
35908,2021-01-04 18:00:00,433,1
35909,2021-01-04 18:00:00,435,1
35910,2021-01-04 18:00:00,441,1
35911,2021-01-04 18:00:00,445,1
35912,2021-01-04 18:00:00,450,1
35913,2021-01-04 18:00:00,455,1
35914,2021-01-04 18:00:00,456,1
35915,2021-01-04 18:00:00,459,1
35916,2021-01-04 18:00:00,460,1
35917,2021-01-04 18:00:00,462,1
35918,2021-01-04 18:00:00,478,1
35919,2021-01-04 18:00:00,481,1
35920,2021-01-04 18:00:00,483,1
35921,2021-01-04 18:00:00,486,1
35922,2021-01-04 18:00:00,496,1
35923,2021-01-04 18:00:00,497,1
35924,2021-01-04 18:00:00,499,1
35925,2021-01-04 18:00:00,502,1
35926,2021-01-04 18:00:00,505,1
35927,2021-01-04 18:00:00,506,1
35928,2021-01-04 18:00:00,508,1
35929,2021-01-04 18:00:00,512,1
35930,2021-01-04 18:00:00,513,1
35931,2021-01-04 18:00:00,515,1
35932,2021-01-04 18:00:00,517,1
35933,2021-01-04 18:00:00,521,1
35934,2021-01-04 18:00:00,522,1
35935,2021-01-04 18:00:00,527,1
35936,2021-01-04 18:00:00,529,1
35937,2021-01-04 18:00:00,531,1
35938,2021-01-04 18:00:00,535,1
35939,2021-01-04 18:00:00,543,1
35940,2021-01-04 18:00:00,550,1
35941,2021-01-04 18:00:00,552,1
35942,2021-01-04 18:00:00,566,1
35943,2021-01-04 18:00:00,568,1
35944,2021-01-04 18:00:00,572,1
35945,2021-01-04 18:00:00,573,1
35946,2021-01-04 18:00:00,577,1
35947,2021-01-04 18:00:00,588,1
35948,2021-01-04 18:00:00,589,1
35949,2021-01-04 18:00:00,593,1
35950,2021-01-04 18:00:00,597,1
35951,2021-01-04 18:00:00,599,1
35952,2021-01-04 18:00:00,601,1
35953,2021-01-04 18:00:00,602,1
35954,2021-01-04 18:00:00,603,1
35955,2021-01-04 18:00:00,606,1
35956,2021-01-04 18:00:00,610,1
35957,2021-01-04 18:00:00,611,1
35958,2021-01-04 18:00:00,612,1
35959,2021-01-04 18:00:00,617,1
35960,2021-01-04 18:00:00,618,1
35961,2021-01-04 18:00:00,619,1
35962,2021-01-04 18:00:00,621,1
35963,2021-01-04 18:00:00,625,1
35964,2021-01-04 18:00:00,633,1
35965,2021-01-04 18:00:00,636,1
35966,2021-01-04 18:00:00,639,1
35967,2021-01-04 18:00:00,642,1
35968,2021-01-04 18:00:00,645,1
35969,2021-01-04 18:00:00,651,1
35970,2021-01-04 18:00:00,658,1
35971,2021-01-04 18:00:00,659,1
35972,2021-01-04 18:00:00,660,1
35973,2021-01-04 18:00:00,662,1
35974,2021-01-04 18:00:00,668,1
35975,2021-01-04 18:00:00,669,1
35976,2021-01-04 18:00:00,673,1
35977,2021-01-04 18:00:00,675,1
35978,2021-01-04 18:00:00,682,1
35979,2021-01-04 18:00:00,686,1
35980,2021-01-04 18:00:00,692,1
35981,2021-01-04 18:00:00,693,1
35982,2021-01-04 18:00:00,694,1
35983,2021-01-04 18:00:00,699,1
35984,2021-01-04 18:00:00,700,1
35985,2021-01-04 18:00:00,701,1
35986,2021-01-04 18:00:00,707,1
35987,2021-01-04 18:00:00,711,1
35988,2021-01-04 18:00:00,718,1
35989,2021-01-04 18:00:00,735,1
35990,2021-01-04 18:00:00,739,1
35991,2021-01-04 18:00:00,740,1
35992,2021-01-04 18:00:00,742,1
35993,2021-01-04 18:00:00,746,1
35994,2021-01-04 18:00:00,755,1
35995,2021-01-04 18:00:00,757,1
35996,2021-01-04 18:00:00,760,1
35997,2021-01-04 18:00:00,766,1
35998,2021-01-04 18:00:00,771,1
35999,2021-01-04 18:00:00,773,1
36000,2021-01-04 18:00:00,780,1
36001,2021-01-04 18:00:00,783,1
36002,2021-01-04 18:00:00,786,1
36003,2021-01-04 18:00:00,796,1
36004,2021-01-04 18:00:00,798,1
36005,2021-01-04 18:00:00,802,1
36006,2021-01-04 18:00:00,809,1
36007,2021-01-04 18:00:00,810,1
36008,2021-01-04 18:00:00,814,1
36009,2021-01-04 18:00:00,817,1
36010,2021-01-04 18:00:00,819,1
36011,2021-01-04 18:00:00,832,1
36012,2021-01-04 18:00:00,834,1
36013,2021-01-04 18:00:00,836,1
36014,2021-01-04 18:00:00,838,1
36015,2021-01-04 18:00:00,839,1
36016,2021-01-04 18:00:00,840,1
36017,2021-01-04 19:00:00,46,6
36018,2021-01-04 19:00:00,99,6
36019,2021-01-04 19:00:00,278,6
36020,2021-01-04 19:00:00,579,6
36021,2021-01-04 19:00:00,200,5
36022,2021-01-04 19:00:00,223,5
36023,2021-01-04 19:00:00,282,5
36024,2021-01-04 19:00:00,732,5
36025,2021-01-04 19:00:00,11,4
36026,2021-01-04 19:00:00,66,4
36027,2021-01-04 19:00:00,94,4
36028,2021-01-04 19:00:00,116,4
36029,2021-01-04 19:00:00,136,4
36030,2021-01-04 19:00:00,238,4
36031,2021-01-04 19:00:00,266,4
36032,2021-01-04 19:00:00,284,4
36033,2021-01-04 19:00:00,301,4
36034,2021-01-04 19:00:00,331,4
36035,2021-01-04 19:00:00,528,4
36036,2021-01-04 19:00:00,573,4
36037,2021-01-04 19:00:00,14,3
36038,2021-01-04 19:00:00,16,3
36039,2021-01-04 19:00:00,28,3
36040,2021-01-04 19:00:00,43,3
36041,2021-01-04 19:00:00,49,3
36042,2021-01-04 19:00:00,55,3
36043,2021-01-04 19:00:00,57,3
36044,2021-01-04 19:00:00,85,3
36045,2021-01-04 19:00:00,102,3
36046,2021-01-04 19:00:00,112,3
36047,2021-01-04 19:00:00,128,3
36048,2021-01-04 19:00:00,131,3
36049,2021-01-04 19:00:00,153,3
36050,2021-01-04 19:00:00,159,3
36051,2021-01-04 19:00:00,202,3
36052,2021-01-04 19:00:00,217,3
36053,2021-01-04 19:00:00,228,3
36054,2021-01-04 19:00:00,229,3
36055,2021-01-04 19:00:00,239,3
36056,2021-01-04 19:00:00,256,3
36057,2021-01-04 19:00:00,270,3
36058,2021-01-04 19:00:00,272,3
36059,2021-01-04 19:00:00,290,3
36060,2021-01-04 19:00:00,294,3
36061,2021-01-04 19:00:00,303,3
36062,2021-01-04 19:00:00,316,3
36063,2021-01-04 19:00:00,324,3
36064,2021-01-04 19:00:00,354,3
36065,2021-01-04 19:00:00,386,3
36066,2021-01-04 19:00:00,405,3
36067,2021-01-04 19:00:00,437,3
36068,2021-01-04 19:00:00,481,3
36069,2021-01-04 19:00:00,483,3
36070,2021-01-04 19:00:00,602,3
36071,2021-01-04 19:00:00,706,3
36072,2021-01-04 19:00:00,717,3
36073,2021-01-04 19:00:00,725,3
36074,2021-01-04 19:00:00,782,3
36075,2021-01-04 19:00:00,834,3
36076,2021-01-04 19:00:00,2,2
36077,2021-01-04 19:00:00,8,2
36078,2021-01-04 19:00:00,23,2
36079,2021-01-04 19:00:00,24,2
36080,2021-01-04 19:00:00,30,2
36081,2021-01-04 19:00:00,32,2
36082,2021-01-04 19:00:00,33,2
36083,2021-01-04 19:00:00,37,2
36084,2021-01-04 19:00:00,67,2
36085,2021-01-04 19:00:00,88,2
36086,2021-01-04 19:00:00,89,2
36087,2021-01-04 19:00:00,96,2
36088,2021-01-04 19:00:00,108,2
36089,2021-01-04 19:00:00,110,2
36090,2021-01-04 19:00:00,121,2
36091,2021-01-04 19:00:00,125,2
36092,2021-01-04 19:00:00,133,2
36093,2021-01-04 19:00:00,134,2
36094,2021-01-04 19:00:00,141,2
36095,2021-01-04 19:00:00,146,2
36096,2021-01-04 19:00:00,158,2
36097,2021-01-04 19:00:00,161,2
36098,2021-01-04 19:00:00,168,2
36099,2021-01-04 19:00:00,169,2
36100,2021-01-04 19:00:00,182,2
36101,2021-01-04 19:00:00,187,2
36102,2021-01-04 19:00:00,192,2
36103,2021-01-04 19:00:00,194,2
36104,2021-01-04 19:00:00,210,2
36105,2021-01-04 19:00:00,215,2
36106,2021-01-04 19:00:00,224,2
36107,2021-01-04 19:00:00,234,2
36108,2021-01-04 19:00:00,242,2
36109,2021-01-04 19:00:00,268,2
36110,2021-01-04 19:00:00,281,2
36111,2021-01-04 19:00:00,288,2
36112,2021-01-04 19:00:00,309,2
36113,2021-01-04 19:00:00,319,2
36114,2021-01-04 19:00:00,321,2
36115,2021-01-04 19:00:00,341,2
36116,2021-01-04 19:00:00,349,2
36117,2021-01-04 19:00:00,359,2
36118,2021-01-04 19:00:00,360,2
36119,2021-01-04 19:00:00,392,2
36120,2021-01-04 19:00:00,398,2
36121,2021-01-04 19:00:00,400,2
36122,2021-01-04 19:00:00,401,2
36123,2021-01-04 19:00:00,458,2
36124,2021-01-04 19:00:00,473,2
36125,2021-01-04 19:00:00,486,2
36126,2021-01-04 19:00:00,492,2
36127,2021-01-04 19:00:00,503,2
36128,2021-01-04 19:00:00,508,2
36129,2021-01-04 19:00:00,514,2
36130,2021-01-04 19:00:00,532,2
36131,2021-01-04 19:00:00,537,2
36132,2021-01-04 19:00:00,564,2
36133,2021-01-04 19:00:00,569,2
36134,2021-01-04 19:00:00,570,2
36135,2021-01-04 19:00:00,571,2
36136,2021-01-04 19:00:00,580,2
36137,2021-01-04 19:00:00,592,2
36138,2021-01-04 19:00:00,641,2
36139,2021-01-04 19:00:00,651,2
36140,2021-01-04 19:00:00,657,2
36141,2021-01-04 19:00:00,658,2
36142,2021-01-04 19:00:00,659,2
36143,2021-01-04 19:00:00,680,2
36144,2021-01-04 19:00:00,695,2
36145,2021-01-04 19:00:00,700,2
36146,2021-01-04 19:00:00,702,2
36147,2021-01-04 19:00:00,712,2
36148,2021-01-04 19:00:00,731,2
36149,2021-01-04 19:00:00,735,2
36150,2021-01-04 19:00:00,737,2
36151,2021-01-04 19:00:00,759,2
36152,2021-01-04 19:00:00,763,2
36153,2021-01-04 19:00:00,772,2
36154,2021-01-04 19:00:00,783,2
36155,2021-01-04 19:00:00,796,2
36156,2021-01-04 19:00:00,797,2
36157,2021-01-04 19:00:00,815,2
36158,2021-01-04 19:00:00,817,2
36159,2021-01-04 19:00:00,828,2
36160,2021-01-04 19:00:00,835,2
36161,2021-01-04 19:00:00,6,1
36162,2021-01-04 19:00:00,10,1
36163,2021-01-04 19:00:00,13,1
36164,2021-01-04 19:00:00,18,1
36165,2021-01-04 19:00:00,19,1
36166,2021-01-04 19:00:00,26,1
36167,2021-01-04 19:00:00,36,1
36168,2021-01-04 19:00:00,39,1
36169,2021-01-04 19:00:00,42,1
36170,2021-01-04 19:00:00,45,1
36171,2021-01-04 19:00:00,52,1
36172,2021-01-04 19:00:00,56,1
36173,2021-01-04 19:00:00,58,1
36174,2021-01-04 19:00:00,61,1
36175,2021-01-04 19:00:00,64,1
36176,2021-01-04 19:00:00,71,1
36177,2021-01-04 19:00:00,74,1
36178,2021-01-04 19:00:00,77,1
36179,2021-01-04 19:00:00,83,1
36180,2021-01-04 19:00:00,91,1
36181,2021-01-04 19:00:00,98,1
36182,2021-01-04 19:00:00,101,1
36183,2021-01-04 19:00:00,103,1
36184,2021-01-04 19:00:00,105,1
36185,2021-01-04 19:00:00,109,1
36186,2021-01-04 19:00:00,113,1
36187,2021-01-04 19:00:00,114,1
36188,2021-01-04 19:00:00,115,1
36189,2021-01-04 19:00:00,122,1
36190,2021-01-04 19:00:00,123,1
36191,2021-01-04 19:00:00,127,1
36192,2021-01-04 19:00:00,129,1
36193,2021-01-04 19:00:00,130,1
36194,2021-01-04 19:00:00,135,1
36195,2021-01-04 19:00:00,138,1
36196,2021-01-04 19:00:00,140,1
36197,2021-01-04 19:00:00,142,1
36198,2021-01-04 19:00:00,150,1
36199,2021-01-04 19:00:00,151,1
36200,2021-01-04 19:00:00,154,1
36201,2021-01-04 19:00:00,155,1
36202,2021-01-04 19:00:00,156,1
36203,2021-01-04 19:00:00,157,1
36204,2021-01-04 19:00:00,162,1
36205,2021-01-04 19:00:00,171,1
36206,2021-01-04 19:00:00,172,1
36207,2021-01-04 19:00:00,174,1
36208,2021-01-04 19:00:00,175,1
36209,2021-01-04 19:00:00,176,1
36210,2021-01-04 19:00:00,178,1
36211,2021-01-04 19:00:00,184,1
36212,2021-01-04 19:00:00,186,1
36213,2021-01-04 19:00:00,190,1
36214,2021-01-04 19:00:00,191,1
36215,2021-01-04 19:00:00,196,1
36216,2021-01-04 19:00:00,201,1
36217,2021-01-04 19:00:00,206,1
36218,2021-01-04 19:00:00,213,1
36219,2021-01-04 19:00:00,216,1
36220,2021-01-04 19:00:00,218,1
36221,2021-01-04 19:00:00,219,1
36222,2021-01-04 19:00:00,220,1
36223,2021-01-04 19:00:00,221,1
36224,2021-01-04 19:00:00,225,1
36225,2021-01-04 19:00:00,227,1
36226,2021-01-04 19:00:00,235,1
36227,2021-01-04 19:00:00,243,1
36228,2021-01-04 19:00:00,244,1
36229,2021-01-04 19:00:00,245,1
36230,2021-01-04 19:00:00,246,1
36231,2021-01-04 19:00:00,248,1
36232,2021-01-04 19:00:00,250,1
36233,2021-01-04 19:00:00,257,1
36234,2021-01-04 19:00:00,258,1
36235,2021-01-04 19:00:00,262,1
36236,2021-01-04 19:00:00,265,1
36237,2021-01-04 19:00:00,274,1
36238,2021-01-04 19:00:00,276,1
36239,2021-01-04 19:00:00,277,1
36240,2021-01-04 19:00:00,279,1
36241,2021-01-04 19:00:00,286,1
36242,2021-01-04 19:00:00,292,1
36243,2021-01-04 19:00:00,293,1
36244,2021-01-04 19:00:00,298,1
36245,2021-01-04 19:00:00,311,1
36246,2021-01-04 19:00:00,313,1
36247,2021-01-04 19:00:00,317,1
36248,2021-01-04 19:00:00,318,1
36249,2021-01-04 19:00:00,320,1
36250,2021-01-04 19:00:00,323,1
36251,2021-01-04 19:00:00,329,1
36252,2021-01-04 19:00:00,334,1
36253,2021-01-04 19:00:00,335,1
36254,2021-01-04 19:00:00,337,1
36255,2021-01-04 19:00:00,343,1
36256,2021-01-04 19:00:00,345,1
36257,2021-01-04 19:00:00,348,1
36258,2021-01-04 19:00:00,351,1
36259,2021-01-04 19:00:00,356,1
36260,2021-01-04 19:00:00,358,1
36261,2021-01-04 19:00:00,375,1
36262,2021-01-04 19:00:00,378,1
36263,2021-01-04 19:00:00,379,1
36264,2021-01-04 19:00:00,381,1
36265,2021-01-04 19:00:00,382,1
36266,2021-01-04 19:00:00,388,1
36267,2021-01-04 19:00:00,391,1
36268,2021-01-04 19:00:00,394,1
36269,2021-01-04 19:00:00,395,1
36270,2021-01-04 19:00:00,397,1
36271,2021-01-04 19:00:00,399,1
36272,2021-01-04 19:00:00,410,1
36273,2021-01-04 19:00:00,411,1
36274,2021-01-04 19:00:00,420,1
36275,2021-01-04 19:00:00,421,1
36276,2021-01-04 19:00:00,426,1
36277,2021-01-04 19:00:00,430,1
36278,2021-01-04 19:00:00,433,1
36279,2021-01-04 19:00:00,435,1
36280,2021-01-04 19:00:00,436,1
36281,2021-01-04 19:00:00,441,1
36282,2021-01-04 19:00:00,442,1
36283,2021-01-04 19:00:00,446,1
36284,2021-01-04 19:00:00,450,1
36285,2021-01-04 19:00:00,451,1
36286,2021-01-04 19:00:00,456,1
36287,2021-01-04 19:00:00,460,1
36288,2021-01-04 19:00:00,462,1
36289,2021-01-04 19:00:00,465,1
36290,2021-01-04 19:00:00,470,1
36291,2021-01-04 19:00:00,471,1
36292,2021-01-04 19:00:00,475,1
36293,2021-01-04 19:00:00,478,1
36294,2021-01-04 19:00:00,479,1
36295,2021-01-04 19:00:00,495,1
36296,2021-01-04 19:00:00,496,1
36297,2021-01-04 19:00:00,501,1
36298,2021-01-04 19:00:00,507,1
36299,2021-01-04 19:00:00,511,1
36300,2021-01-04 19:00:00,513,1
36301,2021-01-04 19:00:00,530,1
36302,2021-01-04 19:00:00,531,1
36303,2021-01-04 19:00:00,533,1
36304,2021-01-04 19:00:00,546,1
36305,2021-01-04 19:00:00,547,1
36306,2021-01-04 19:00:00,553,1
36307,2021-01-04 19:00:00,554,1
36308,2021-01-04 19:00:00,556,1
36309,2021-01-04 19:00:00,558,1
36310,2021-01-04 19:00:00,559,1
36311,2021-01-04 19:00:00,560,1
36312,2021-01-04 19:00:00,561,1
36313,2021-01-04 19:00:00,566,1
36314,2021-01-04 19:00:00,568,1
36315,2021-01-04 19:00:00,572,1
36316,2021-01-04 19:00:00,574,1
36317,2021-01-04 19:00:00,588,1
36318,2021-01-04 19:00:00,590,1
36319,2021-01-04 19:00:00,596,1
36320,2021-01-04 19:00:00,600,1
36321,2021-01-04 19:00:00,613,1
36322,2021-01-04 19:00:00,616,1
36323,2021-01-04 19:00:00,618,1
36324,2021-01-04 19:00:00,621,1
36325,2021-01-04 19:00:00,622,1
36326,2021-01-04 19:00:00,628,1
36327,2021-01-04 19:00:00,629,1
36328,2021-01-04 19:00:00,633,1
